ANO_ELEICAO,DT_ELEICAO,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS,NR_LOCAL_VOTACAO
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,351,28300,ANDERSON CARNEIRO DA SILVA,1,2046
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,353,28300,ANDERSON CARNEIRO DA SILVA,3,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,357,28300,ANDERSON CARNEIRO DA SILVA,4,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,359,28300,ANDERSON CARNEIRO DA SILVA,1,2020
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,360,28300,ANDERSON CARNEIRO DA SILVA,2,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,361,28300,ANDERSON CARNEIRO DA SILVA,4,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,362,28300,ANDERSON CARNEIRO DA SILVA,1,2097
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,364,28300,ANDERSON CARNEIRO DA SILVA,1,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,365,28300,ANDERSON CARNEIRO DA SILVA,4,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,371,28300,ANDERSON CARNEIRO DA SILVA,8,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,373,28300,ANDERSON CARNEIRO DA SILVA,2,1937
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,374,28300,ANDERSON CARNEIRO DA SILVA,3,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,376,28300,ANDERSON CARNEIRO DA SILVA,2,2097
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,378,28300,ANDERSON CARNEIRO DA SILVA,1,1996
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,381,28300,ANDERSON CARNEIRO DA SILVA,5,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,383,28300,ANDERSON CARNEIRO DA SILVA,1,2020
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,384,28300,ANDERSON CARNEIRO DA SILVA,3,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,385,28300,ANDERSON CARNEIRO DA SILVA,2,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,386,28300,ANDERSON CARNEIRO DA SILVA,4,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,387,28300,ANDERSON CARNEIRO DA SILVA,4,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,389,28300,ANDERSON CARNEIRO DA SILVA,3,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,394,28300,ANDERSON CARNEIRO DA SILVA,3,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,396,28300,ANDERSON CARNEIRO DA SILVA,2,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,397,28300,ANDERSON CARNEIRO DA SILVA,2,2054
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,398,28300,ANDERSON CARNEIRO DA SILVA,1,2100
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,400,28300,ANDERSON CARNEIRO DA SILVA,1,1171
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,401,28300,ANDERSON CARNEIRO DA SILVA,1,1244
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,405,28300,ANDERSON CARNEIRO DA SILVA,5,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,415,28300,ANDERSON CARNEIRO DA SILVA,1,2097
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,421,28300,ANDERSON CARNEIRO DA SILVA,3,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,431,28300,ANDERSON CARNEIRO DA SILVA,1,1252
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,433,28300,ANDERSON CARNEIRO DA SILVA,1,2070
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,435,28300,ANDERSON CARNEIRO DA SILVA,2,2038
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,436,28300,ANDERSON CARNEIRO DA SILVA,1,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,437,28300,ANDERSON CARNEIRO DA SILVA,1,1953
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,443,28300,ANDERSON CARNEIRO DA SILVA,4,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,453,28300,ANDERSON CARNEIRO DA SILVA,1,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,463,28300,ANDERSON CARNEIRO DA SILVA,3,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,470,28300,ANDERSON CARNEIRO DA SILVA,4,2089
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,498,28300,ANDERSON CARNEIRO DA SILVA,1,2135
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,174,499,28300,ANDERSON CARNEIRO DA SILVA,1,2127
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,66,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,68,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,71,28300,ANDERSON CARNEIRO DA SILVA,2,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,72,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,74,28300,ANDERSON CARNEIRO DA SILVA,2,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,76,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,81,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,87,28300,ANDERSON CARNEIRO DA SILVA,2,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,91,28300,ANDERSON CARNEIRO DA SILVA,1,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,103,28300,ANDERSON CARNEIRO DA SILVA,1,1112
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,106,28300,ANDERSON CARNEIRO DA SILVA,1,1112
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,109,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,111,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,112,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,114,28300,ANDERSON CARNEIRO DA SILVA,1,1139
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,118,28300,ANDERSON CARNEIRO DA SILVA,1,1139
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,119,28300,ANDERSON CARNEIRO DA SILVA,1,1139
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,121,28300,ANDERSON CARNEIRO DA SILVA,1,1147
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,125,28300,ANDERSON CARNEIRO DA SILVA,1,1147
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,130,28300,ANDERSON CARNEIRO DA SILVA,2,1155
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,133,28300,ANDERSON CARNEIRO DA SILVA,1,1155
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,136,28300,ANDERSON CARNEIRO DA SILVA,1,1155
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,141,28300,ANDERSON CARNEIRO DA SILVA,1,1163
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,142,28300,ANDERSON CARNEIRO DA SILVA,1,1163
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,156,28300,ANDERSON CARNEIRO DA SILVA,2,1171
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,157,28300,ANDERSON CARNEIRO DA SILVA,1,1171
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,159,28300,ANDERSON CARNEIRO DA SILVA,1,1171
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,177,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,178,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,203,28300,ANDERSON CARNEIRO DA SILVA,2,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,204,28300,ANDERSON CARNEIRO DA SILVA,2,1163
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,205,28300,ANDERSON CARNEIRO DA SILVA,1,1147
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,207,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,211,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,220,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,229,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,240,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,253,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,256,28300,ANDERSON CARNEIRO DA SILVA,2,1309
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,259,28300,ANDERSON CARNEIRO DA SILVA,1,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,264,28300,ANDERSON CARNEIRO DA SILVA,1,1171
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,272,28300,ANDERSON CARNEIRO DA SILVA,2,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,276,28300,ANDERSON CARNEIRO DA SILVA,1,1309
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,283,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,288,28300,ANDERSON CARNEIRO DA SILVA,1,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,295,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,300,28300,ANDERSON CARNEIRO DA SILVA,1,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,305,28300,ANDERSON CARNEIRO DA SILVA,2,1309
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,315,28300,ANDERSON CARNEIRO DA SILVA,2,1198
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,317,28300,ANDERSON CARNEIRO DA SILVA,1,1341
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,319,28300,ANDERSON CARNEIRO DA SILVA,1,1295
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,322,28300,ANDERSON CARNEIRO DA SILVA,1,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,325,28300,ANDERSON CARNEIRO DA SILVA,5,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,326,28300,ANDERSON CARNEIRO DA SILVA,1,1341
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,328,28300,ANDERSON CARNEIRO DA SILVA,2,1295
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,331,28300,ANDERSON CARNEIRO DA SILVA,2,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,332,28300,ANDERSON CARNEIRO DA SILVA,2,1309
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,333,28300,ANDERSON CARNEIRO DA SILVA,2,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,334,28300,ANDERSON CARNEIRO DA SILVA,1,1376
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,339,28300,ANDERSON CARNEIRO DA SILVA,3,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,345,28300,ANDERSON CARNEIRO DA SILVA,1,1295
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,349,28300,ANDERSON CARNEIRO DA SILVA,3,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,353,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,356,28300,ANDERSON CARNEIRO DA SILVA,3,1333
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,357,28300,ANDERSON CARNEIRO DA SILVA,1,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,361,28300,ANDERSON CARNEIRO DA SILVA,1,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,363,28300,ANDERSON CARNEIRO DA SILVA,1,1279
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,364,28300,ANDERSON CARNEIRO DA SILVA,1,1341
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,283,375,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,7,28300,ANDERSON CARNEIRO DA SILVA,1,1015
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,20,28300,ANDERSON CARNEIRO DA SILVA,1,1023
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,53,28300,ANDERSON CARNEIRO DA SILVA,1,1058
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,83,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,84,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,93,28300,ANDERSON CARNEIRO DA SILVA,2,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,98,28300,ANDERSON CARNEIRO DA SILVA,1,1082
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,108,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,109,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,114,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,115,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,116,28300,ANDERSON CARNEIRO DA SILVA,1,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,119,28300,ANDERSON CARNEIRO DA SILVA,3,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,121,28300,ANDERSON CARNEIRO DA SILVA,2,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,123,28300,ANDERSON CARNEIRO DA SILVA,2,1090
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,130,28300,ANDERSON CARNEIRO DA SILVA,1,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,133,28300,ANDERSON CARNEIRO DA SILVA,1,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,141,28300,ANDERSON CARNEIRO DA SILVA,1,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,142,28300,ANDERSON CARNEIRO DA SILVA,1,1066
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,151,28300,ANDERSON CARNEIRO DA SILVA,2,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,158,28300,ANDERSON CARNEIRO DA SILVA,3,1066
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,168,28300,ANDERSON CARNEIRO DA SILVA,1,1112
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,170,28300,ANDERSON CARNEIRO DA SILVA,3,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,173,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,177,28300,ANDERSON CARNEIRO DA SILVA,1,1066
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,179,28300,ANDERSON CARNEIRO DA SILVA,1,1040
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,180,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,182,28300,ANDERSON CARNEIRO DA SILVA,1,1104
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,189,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,192,28300,ANDERSON CARNEIRO DA SILVA,1,1066
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,202,28300,ANDERSON CARNEIRO DA SILVA,2,1210
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,207,28300,ANDERSON CARNEIRO DA SILVA,1,1236
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,212,28300,ANDERSON CARNEIRO DA SILVA,1,1210
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,215,28300,ANDERSON CARNEIRO DA SILVA,1,1236
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,217,28300,ANDERSON CARNEIRO DA SILVA,2,1228
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,220,28300,ANDERSON CARNEIRO DA SILVA,1,1228
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,222,28300,ANDERSON CARNEIRO DA SILVA,1,1210
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,223,28300,ANDERSON CARNEIRO DA SILVA,1,1066
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,227,28300,ANDERSON CARNEIRO DA SILVA,1,1120
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,229,28300,ANDERSON CARNEIRO DA SILVA,1,1210
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,234,28300,ANDERSON CARNEIRO DA SILVA,2,1210
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,284,237,28300,ANDERSON CARNEIRO DA SILVA,2,1201
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,2,28300,ANDERSON CARNEIRO DA SILVA,1,1015
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,6,28300,ANDERSON CARNEIRO DA SILVA,1,1015
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,8,28300,ANDERSON CARNEIRO DA SILVA,1,1015
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,11,28300,ANDERSON CARNEIRO DA SILVA,1,1023
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,12,28300,ANDERSON CARNEIRO DA SILVA,1,1023
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,16,28300,ANDERSON CARNEIRO DA SILVA,2,1023
2020,15/11/2020,SP,70750,SÃO BERNARDO DO CAMPO,70750,SÃO BERNARDO DO CAMPO,296,17,28300,ANDERSON CARNEIRO DA SILVA,1,1023
